Permanent Tournament #,Event Name,Course Name,Player Name,Avg Drive Distance,Fairway Hit Percentage
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Sergio Garcia,305.84,53.57
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Shaun Norris,292.89,35.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Si Woo Kim,303.34,50
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Thomas Pieters,312.59,39.29
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Thongchai Jaidee,286.55,71.43
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Thorbjørn Olesen,296.54,35.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Tommy Fleetwood,300.04,60.71
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Tyrrell Hatton,305.3,51.79
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Wesley Bryan,281.57,44.64
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Xander Schauffele,307.29,41.07
476,World Golf Championships-Bridgestone Invitational,Firestone CC (South),Zach Johnson,296.02,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Adam Scott,295.75,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Alex Noren,293.21,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Andy Sullivan,298.55,50
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Bernd Wiesberger,288.98,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Bill Haas,285,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Branden Grace,302.64,57.14
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Brandon Stone,313.25,55.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Brandt Snedeker,294.84,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Brendan Steele,301.34,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Brooks Koepka,315.11,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Bubba Watson,325.2,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Byeong Hun An,301.61,69.64
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Charl Schwartzel,295.29,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Chris Wood,282.48,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Daniel Berger,289.14,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Danny Willett,289.45,55.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,David Lipsky,293.73,53.57
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Dustin Johnson,303.23,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Emiliano Grillo,293.63,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Fabrizio Zanotti,287.02,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Francesco Molinari,288.21,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Gary Woodland,307.38,46.43
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Hideki Matsuyama,295.8,69.64
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Hideto Tanihara,275.79,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,J.B. Holmes,309.34,44.64
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jason Dufner,291.75,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jeunghun Wang,297.48,50
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jhonattan Vegas,293.52,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jim Furyk,275.16,69.64
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jimmy Walker,285.63,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jon Rahm,315.84,51.79
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Joost Luiten,293.73,80.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Jordan Spieth,307.02,57.14
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Justin Rose,315.89,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Justin Thomas,300.25,50
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,K.T. Kim,274.46,51.79
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Kevin Chappell,300.39,50
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Kevin Kisner,282.64,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Kevin Na,284.27,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Lee Westwood,293.32,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Louis Oosthuizen,304.93,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Mackenzie Hughes,287.09,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Marcus Fraser,278.61,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Martin Kaymer,292.11,75
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Matt Kuchar,294.27,71.43
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Matthew Fitzpatrick,274.98,80.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Matthew Griffin,280.25,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Mike Hendry,283.75,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Pablo Larrazabal,284.09,41.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Pat Perez,297.14,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Patrick Reed,303.59,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Paul Casey,283.82,71.43
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Phil Mickelson,310.54,50
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Rafa Cabrera Bello,283.88,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Richard Sterne,283.79,55.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Rickie Fowler,284.41,71.43
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Roberto Castro,288.38,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Roberto Díaz,288.61,51.79
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Rory McIlroy,317.84,55.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Ross Fisher,279.27,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Russell Knox,293.59,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Ryan Moore,284.54,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Sam Brazel,281.7,57.14
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Scott Hend,304.18,53.57
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Scott Piercy,308.04,60.71
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Sean O'Hair,294.02,67.86
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Sergio Garcia,311.41,55.36
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Si Woo Kim,295.68,33.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Søren Kjeldsen,281.27,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Thomas Pieters,289.3,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Thorbjørn Olesen,305.18,66.07
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Tommy Fleetwood,297.46,73.21
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Tyrrell Hatton,295.95,62.5
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,William McGirt,291.02,64.29
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Yuta Ikeda,291.55,58.93
473,World Golf Championships-Mexico Championship,Club de Golf Chapultepec,Zach Johnson,284.88,76.79
13,Wyndham Championship,Sedgefield CC,Aaron Baddeley,281.88,61.9
13,Wyndham Championship,Sedgefield CC,Alex Cejka,283.61,64.29
13,Wyndham Championship,Sedgefield CC,Andres Gonzales,285.52,64.29
13,Wyndham Championship,Sedgefield CC,Andres Romero,285.54,57.14
13,Wyndham Championship,Sedgefield CC,Andrew Loupe,286.39,42.86
13,Wyndham Championship,Sedgefield CC,Anirban Lahiri,295.14,67.86
13,Wyndham Championship,Sedgefield CC,Arjun Atwal,277,67.86
13,Wyndham Championship,Sedgefield CC,Ben Crane,280.11,71.43
13,Wyndham Championship,Sedgefield CC,Ben Martin,275.86,78.57
13,Wyndham Championship,Sedgefield CC,Bill Haas,280.43,64.29
13,Wyndham Championship,Sedgefield CC,Billy Horschel,286.8,60.71
13,Wyndham Championship,Sedgefield CC,Billy Hurley III,276.46,57.14
13,Wyndham Championship,Sedgefield CC,Blayne Barber,284.89,50
13,Wyndham Championship,Sedgefield CC,Bob Estes,280.04,64.29
13,Wyndham Championship,Sedgefield CC,Bobby Wyatt,281.79,58.93
13,Wyndham Championship,Sedgefield CC,Brad Fritsch,276.38,66.07
13,Wyndham Championship,Sedgefield CC,Brad Miller,287.61,60.71
13,Wyndham Championship,Sedgefield CC,Brandon Hagy,285.39,57.14
13,Wyndham Championship,Sedgefield CC,Brendon de Jonge,281.43,46.43
13,Wyndham Championship,Sedgefield CC,Brett Drewitt,281.75,46.43
13,Wyndham Championship,Sedgefield CC,Brett Stegmaier,279.5,59.52
13,Wyndham Championship,Sedgefield CC,Brian Campbell,286.43,64.29
13,Wyndham Championship,Sedgefield CC,Brian Davis,279.61,60.71
13,Wyndham Championship,Sedgefield CC,Brian Gay,278.41,60.71
13,Wyndham Championship,Sedgefield CC,Brian Stuard,276.64,71.43
13,Wyndham Championship,Sedgefield CC,Bryce Molder,259.79,35.71
13,Wyndham Championship,Sedgefield CC,Bud Cauley,283.8,57.14
13,Wyndham Championship,Sedgefield CC,Byeong Hun An,292.68,53.57
13,Wyndham Championship,Sedgefield CC,C.T. Pan,284.09,71.43
13,Wyndham Championship,Sedgefield CC,Cameron Percy,288.57,57.14
13,Wyndham Championship,Sedgefield CC,Cameron Smith,285.5,67.86
13,Wyndham Championship,Sedgefield CC,Cameron Tringale,277.36,46.43
13,Wyndham Championship,Sedgefield CC,Camilo Villegas,277.23,64.29
13,Wyndham Championship,Sedgefield CC,Carl Pettersson,271.89,53.57
13,Wyndham Championship,Sedgefield CC,Chad Campbell,279.05,62.5
13,Wyndham Championship,Sedgefield CC,Chad Collins,272.79,57.14
13,Wyndham Championship,Sedgefield CC,Chesson Hadley,291.04,42.86
13,Wyndham Championship,Sedgefield CC,Chez Reavie,281.98,66.07
13,Wyndham Championship,Sedgefield CC,Chris Stroud,287.57,64.29
13,Wyndham Championship,Sedgefield CC,Cody Gribble,293.43,35.71
13,Wyndham Championship,Sedgefield CC,D.A. Points,271.39,78.57
13,Wyndham Championship,Sedgefield CC,Daniel Summerhays,272.68,64.29
13,Wyndham Championship,Sedgefield CC,Danny Lee,289.25,67.86
13,Wyndham Championship,Sedgefield CC,David Hearn,274.36,80.36
13,Wyndham Championship,Sedgefield CC,Davis Love III,282.82,67.86
13,Wyndham Championship,Sedgefield CC,Derek Fathauer,288.43,35.71
13,Wyndham Championship,Sedgefield CC,Dicky Pride,273.36,67.86
13,Wyndham Championship,Sedgefield CC,Dru Love,283.81,52.38
13,Wyndham Championship,Sedgefield CC,Emiliano Grillo,290.54,64.29
13,Wyndham Championship,Sedgefield CC,Ernie Els,286.5,57.14
13,Wyndham Championship,Sedgefield CC,Geoff Ogilvy,277.46,64.29
13,Wyndham Championship,Sedgefield CC,Gonzalo Fdez-Castaño,277.93,61.9
13,Wyndham Championship,Sedgefield CC,Graeme McDowell,281.18,67.86
13,Wyndham Championship,Sedgefield CC,Grayson Murray,303.46,71.43
13,Wyndham Championship,Sedgefield CC,Greg Chalmers,279.29,60.71
13,Wyndham Championship,Sedgefield CC,Greg Owen,283.14,67.86
13,Wyndham Championship,Sedgefield CC,Hao Tong Li,289.82,71.43
13,Wyndham Championship,Sedgefield CC,Harold Varner III,286.7,66.07
13,Wyndham Championship,Sedgefield CC,Harris English,282.91,53.57
13,Wyndham Championship,Sedgefield CC,Henrik Stenson,273.71,75
13,Wyndham Championship,Sedgefield CC,Hiroshi Iwata,277.11,50
13,Wyndham Championship,Sedgefield CC,Hunter Mahan,290.86,67.86
13,Wyndham Championship,Sedgefield CC,J.J. Henry,283.13,82.14
13,Wyndham Championship,Sedgefield CC,J.J. Spaun,289.36,76.79
13,Wyndham Championship,Sedgefield CC,J.T. Poston,287.73,51.79
13,Wyndham Championship,Sedgefield CC,James Hahn,282.61,57.14
13,Wyndham Championship,Sedgefield CC,Jason Bohn,275.71,50
13,Wyndham Championship,Sedgefield CC,Jason Dufner,288.32,71.43
13,Wyndham Championship,Sedgefield CC,Jason Kokrak,287.98,75
13,Wyndham Championship,Sedgefield CC,Jason Widener,275.57,46.43
13,Wyndham Championship,Sedgefield CC,Joel Dahmen,283.04,67.86
13,Wyndham Championship,Sedgefield CC,John Huh,274.34,60.71
13,Wyndham Championship,Sedgefield CC,Johnson Wagner,278.2,57.14
13,Wyndham Championship,Sedgefield CC,Jonas Blixt,281.5,53.57
13,Wyndham Championship,Sedgefield CC,Jonathan Byrd,278.16,60.71
13,Wyndham Championship,Sedgefield CC,Jonathan Randolph,277.6,59.52
13,Wyndham Championship,Sedgefield CC,Julián Etulain,284.86,71.43
13,Wyndham Championship,Sedgefield CC,K.J. Choi,281.82,66.07
13,Wyndham Championship,Sedgefield CC,Keegan Bradley,278.88,76.79
13,Wyndham Championship,Sedgefield CC,Ken Duke,280.17,69.05
13,Wyndham Championship,Sedgefield CC,Kevin Kisner,280,67.86
13,Wyndham Championship,Sedgefield CC,Kevin Na,279.3,75
13,Wyndham Championship,Sedgefield CC,Kevin Streelman,282.64,57.14
13,Wyndham Championship,Sedgefield CC,Kevin Tway,290.21,46.43
13,Wyndham Championship,Sedgefield CC,Kyle Reifers,269.64,64.29
13,Wyndham Championship,Sedgefield CC,Kyle Stanley,288.61,75
13,Wyndham Championship,Sedgefield CC,Lucas Glover,292.34,71.43
13,Wyndham Championship,Sedgefield CC,Luke Donald,274.75,57.14
13,Wyndham Championship,Sedgefield CC,Mark Anderson,277.61,46.43
13,Wyndham Championship,Sedgefield CC,Mark Hubbard,274.18,75
13,Wyndham Championship,Sedgefield CC,Mark Wilson,271.04,48.21
13,Wyndham Championship,Sedgefield CC,Martin Flores,298.46,51.79
13,Wyndham Championship,Sedgefield CC,Martin Laird,280.14,78.57
13,Wyndham Championship,Sedgefield CC,Matt Every,296.48,48.21
13,Wyndham Championship,Sedgefield CC,Matt Jones,281.57,46.43
13,Wyndham Championship,Sedgefield CC,Max Homa,277.21,53.57
13,Wyndham Championship,Sedgefield CC,Michael Kim,285.34,58.93
13,Wyndham Championship,Sedgefield CC,Miguel Angel Carballo,287.91,66.07
13,Wyndham Championship,Sedgefield CC,Morgan Hoffmann,287.79,62.5
13,Wyndham Championship,Sedgefield CC,Nicholas Lindheim,288.14,50
13,Wyndham Championship,Sedgefield CC,Nick Taylor,283.86,60.71
13,Wyndham Championship,Sedgefield CC,Nick Watney,278.68,50
13,Wyndham Championship,Sedgefield CC,Ollie Schniederjans,276.39,64.29
13,Wyndham Championship,Sedgefield CC,Padraig Harrington,281.14,59.52
13,Wyndham Championship,Sedgefield CC,Patton Kizzire,284.02,60.71
13,Wyndham Championship,Sedgefield CC,Peter Malnati,287.23,69.64
13,Wyndham Championship,Sedgefield CC,Retief Goosen,282.54,66.07
13,Wyndham Championship,Sedgefield CC,Richy Werenski,281.48,71.43
13,Wyndham Championship,Sedgefield CC,Rick Lamb,290.04,66.07
13,Wyndham Championship,Sedgefield CC,Ricky Barnes,281.89,50
13,Wyndham Championship,Sedgefield CC,Robert Streb,275.48,46.43
13,Wyndham Championship,Sedgefield CC,Roberto Castro,272.48,58.93
13,Wyndham Championship,Sedgefield CC,Rory Sabbatini,289.32,60.71
13,Wyndham Championship,Sedgefield CC,Russell Knox,277.71,69.64
13,Wyndham Championship,Sedgefield CC,Ryan Armour,273.46,76.79
13,Wyndham Championship,Sedgefield CC,Ryan Blaum,280.82,46.43
13,Wyndham Championship,Sedgefield CC,Ryan Brehm,274.96,60.71
13,Wyndham Championship,Sedgefield CC,Ryan Moore,283.64,78.57
13,Wyndham Championship,Sedgefield CC,Ryan Palmer,291.21,71.43
13,Wyndham Championship,Sedgefield CC,Ryan Ruffels,294.11,57.14
13,Wyndham Championship,Sedgefield CC,Ryo Ishikawa,290.16,58.93
13,Wyndham Championship,Sedgefield CC,Sam Horsfield,289.57,57.14
13,Wyndham Championship,Sedgefield CC,Sam Saunders,280.63,71.43
13,Wyndham Championship,Sedgefield CC,Savio Nazareth,288.68,78.57
13,Wyndham Championship,Sedgefield CC,Scott Brown,288.36,60.71
13,Wyndham Championship,Sedgefield CC,Scott Stallings,288.43,57.14
13,Wyndham Championship,Sedgefield CC,Seamus Power,269.33,45.24
13,Wyndham Championship,Sedgefield CC,Sebastián Muñoz,289.29,50
13,Wyndham Championship,Sedgefield CC,Seung-Yul Noh,279.04,64.29
13,Wyndham Championship,Sedgefield CC,Shane Bertsch,276.93,71.43
13,Wyndham Championship,Sedgefield CC,Shane Lowry,288.34,73.21
13,Wyndham Championship,Sedgefield CC,Shawn Stefani,277.04,60.71
13,Wyndham Championship,Sedgefield CC,Smylie Kaufman,297.46,39.29
13,Wyndham Championship,Sedgefield CC,Søren Kjeldsen,270.84,71.43
13,Wyndham Championship,Sedgefield CC,Spencer Levin,278.54,64.29
13,Wyndham Championship,Sedgefield CC,Steven Alker,277.91,62.5
13,Wyndham Championship,Sedgefield CC,Steven Bowditch,272.89,42.86
13,Wyndham Championship,Sedgefield CC,Stuart Appleby,277.33,66.67
13,Wyndham Championship,Sedgefield CC,Tag Ridings,283.52,73.21
13,Wyndham Championship,Sedgefield CC,Ted Purdy,287.79,46.43
13,Wyndham Championship,Sedgefield CC,Tim Herron,284.04,57.14
13,Wyndham Championship,Sedgefield CC,Tim Wilkinson,279.86,60.71
13,Wyndham Championship,Sedgefield CC,Tom Hoge,281.61,60.71
13,Wyndham Championship,Sedgefield CC,Tommy Gainey,287.46,50
13,Wyndham Championship,Sedgefield CC,Trey Mullinax,291.29,64.29
13,Wyndham Championship,Sedgefield CC,Troy Kelly,283.89,35.71
13,Wyndham Championship,Sedgefield CC,Troy Merritt,286.23,64.29
13,Wyndham Championship,Sedgefield CC,Tyler Aldridge,281.61,60.71
13,Wyndham Championship,Sedgefield CC,Tyrone Van Aswegen,278.95,62.5
13,Wyndham Championship,Sedgefield CC,Vaughn Taylor,282.18,67.86
13,Wyndham Championship,Sedgefield CC,Webb Simpson,282.71,67.86
